loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,loan_status,forty_plus_indicator,credit_age
10000.0,RENT,88500.0,19.25,0.1433,0.0,0,Under Forty,8599
3025.0,RENT,25000.0,2.88,0.1409,0.0,0,Under Forty,4339
8000.0,RENT,95000.0,14.63,0.1311,0.0,1,Under Forty,8357
7000.0,MORTGAGE,32000.0,9.08,0.12119999999999999,0.0,1,Under Forty,7475
7000.0,MORTGAGE,52500.0,16.8,0.12119999999999999,0.0,0,Over Forty,9422
25000.0,RENT,85000.0,22.74,0.1409,0.0,0,Under Forty,7780
10625.0,MORTGAGE,37000.0,26.92,0.20489999999999997,0.0,0,Under Forty,7444
7750.0,RENT,57200.0,22.01,0.0603,0.0,0,Under Forty,12923
6100.0,MORTGAGE,45000.0,27.89,0.1531,0.0,1,Over Forty,9848
16000.0,RENT,54000.0,25.69,0.1409,0.0,0,Over Forty,6319
10000.0,MORTGAGE,29000.0,32.34,0.12119999999999999,0.0,1,Under Forty,6258
11000.0,OTHER,87000.0,9.74,0.12119999999999999,0.0,0,Under Forty,10305
15800.0,MORTGAGE,45000.0,17.31,0.18489999999999998,0.0,0,Under Forty,10975
12000.0,MORTGAGE,86000.0,24.59,0.1777,0.0,0,Over Forty,7291
18000.0,MORTGAGE,68000.0,22.79,0.1311,0.0,0,Under Forty,8599
6000.0,RENT,85000.0,14.93,0.1433,0.0,0,Under Forty,6714
5600.0,RENT,31000.0,10.49,0.08900000000000001,0.0,0,Under Forty,9695
3500.0,MORTGAGE,72000.0,7.97,0.0603,0.0,0,Under Forty,9848
21000.0,RENT,120000.0,15.16,0.20489999999999997,0.0,0,Under Forty,8053
16000.0,RENT,52000.0,26.42,0.1016,0.0,0,Under Forty,10641
12000.0,RENT,101000.0,13.01,0.18489999999999998,0.0,0,Under Forty,7444
4575.0,RENT,25000.0,23.18,0.158,0.0,1,Under Forty,4492
13600.0,OWN,114000.0,19.77,0.1311,0.0,0,Under Forty,9818
18000.0,MORTGAGE,85000.0,27.28,0.1311,0.0,0,Over Forty,11067
27000.0,MORTGAGE,175000.0,15.08,0.1016,0.0,0,Under Forty,10275
9000.0,RENT,50000.0,17.51,0.1777,0.0,0,Under Forty,6227
18000.0,RENT,62400.0,22.83,0.1114,0.0,0,Under Forty,8357
12000.0,MORTGAGE,60000.0,12.96,0.1016,0.0,0,Over Forty,10060
16000.0,OTHER,45000.0,21.3,0.1777,0.0,0,Over Forty,7383
5000.0,RENT,35000.0,3.43,0.0762,0.0,0,Under Forty,7200
3000.0,RENT,81500.0,19.41,0.1433,0.0,0,Under Forty,6105
20000.0,OWN,76000.0,14.31,0.1311,0.0,0,Under Forty,6865
8000.0,MORTGAGE,50000.0,19.56,0.158,0.0,0,Over Forty,8387
20000.0,RENT,108000.0,13.78,0.1433,0.0,0,Under Forty,7138
12000.0,MORTGAGE,77000.0,7.23,0.1433,0.0,0,Over Forty,8630
5000.0,RENT,93000.0,16.81,0.12119999999999999,0.0,0,Over Forty,12558
10000.0,RENT,60000.0,12.4,0.1433,0.0,0,Over Forty,5677
20000.0,MORTGAGE,91870.0,25.56,0.1629,0.0,0,Under Forty,10366
6075.0,MORTGAGE,45600.0,5.05,0.1114,0.0,0,Under Forty,7566
6000.0,MORTGAGE,95000.0,20.82,0.1629,0.0,0,Over Forty,11583
12000.0,MORTGAGE,72000.0,21.55,0.1016,0.0,0,Under Forty,6773
7000.0,MORTGAGE,55000.0,17.69,0.1114,0.0,1,Under Forty,6014
27300.0,MORTGAGE,100000.0,15.45,0.1777,0.0,1,Under Forty,6227
11400.0,RENT,88000.0,21.63,0.1433,0.0,0,Under Forty,5739
20000.0,MORTGAGE,140000.0,8.49,0.1875,0.0,0,Under Forty,8965
5000.0,RENT,25000.0,14.5,0.1531,0.0,0,Under Forty,5070
10000.0,RENT,41000.0,5.59,0.1433,0.0,0,Under Forty,7749
8000.0,RENT,60000.0,13.88,0.1016,0.0,0,Over Forty,8661
9000.0,MORTGAGE,65000.0,19.88,0.1409,0.0,0,Over Forty,8326
6000.0,RENT,71000.0,17.16,0.1114,0.0,0,Under Forty,9636
20500.0,MORTGAGE,55000.0,11.15,0.0762,0.0,0,Under Forty,6988
6000.0,RENT,34000.0,9.07,0.12119999999999999,0.0,0,Under Forty,6470
22000.0,RENT,49000.0,28.27,0.1409,0.0,0,Over Forty,8571
27000.0,RENT,145812.0,12.95,0.1777,0.0,0,Over Forty,11309
6000.0,RENT,48000.0,12.8,0.1433,0.0,0,Under Forty,7261
20000.0,MORTGAGE,87000.0,17.26,0.18489999999999998,0.0,0,Over Forty,9241
15000.0,RENT,40000.0,27.27,0.1531,0.0,0,Under Forty,7230
25000.0,MORTGAGE,78000.0,15.72,0.1114,0.0,0,Over Forty,8630
4000.0,RENT,65000.0,17.72,0.1409,0.0,0,Under Forty,7810
4800.0,RENT,50000.0,16.82,0.12119999999999999,0.0,0,Under Forty,8145
20000.0,MORTGAGE,62000.0,23.71,0.1311,0.0,0,Under Forty,12923
18000.0,MORTGAGE,85928.0,16.44,0.12119999999999999,0.0,0,Under Forty,7657
12000.0,MORTGAGE,40000.0,27.33,0.1777,0.0,0,Over Forty,8540
10000.0,RENT,48000.0,14.08,0.1311,0.0,0,Under Forty,7810
35000.0,MORTGAGE,96000.0,13.9,0.18489999999999998,0.0,0,Under Forty,10579
11300.0,RENT,47000.0,19.0,0.1311,0.0,0,Under Forty,4919
5600.0,RENT,55000.0,12.11,0.0762,0.0,0,Under Forty,7049
7200.0,RENT,42000.0,5.34,0.1433,0.0,0,Under Forty,6439
7425.0,RENT,53000.0,17.14,0.1531,0.0,0,Under Forty,6804
10000.0,RENT,57000.0,15.81,0.1433,0.0,1,Under Forty,5131
1800.0,MORTGAGE,52000.0,18.21,0.1433,0.0,0,Over Forty,12193
15000.0,OWN,60000.0,16.96,0.1433,0.0,0,Over Forty,10944
10000.0,MORTGAGE,48000.0,17.25,0.1114,0.0,1,Over Forty,5404
8575.0,RENT,39000.0,27.44,0.0762,0.0,0,Under Forty,10610
5500.0,RENT,30408.0,7.7,0.1531,0.0,0,Over Forty,9180
18000.0,RENT,70000.0,32.13,0.1629,0.0,0,Under Forty,6408
6400.0,RENT,30000.0,18.56,0.1311,0.0,0,Under Forty,9940
5300.0,MORTGAGE,60000.0,21.58,0.1629,0.0,0,Over Forty,8265
12000.0,RENT,58000.0,14.81,0.158,0.0,0,Under Forty,6653
11000.0,MORTGAGE,55000.0,13.26,0.0603,0.0,0,Under Forty,8326
10000.0,RENT,57000.0,19.35,0.1409,0.0,0,Under Forty,8449
30000.0,RENT,83000.0,20.83,0.18489999999999998,0.0,0,Over Forty,9180
5375.0,MORTGAGE,50000.0,25.49,0.1311,0.0,0,Under Forty,7444
7150.0,MORTGAGE,65000.0,27.34,0.1409,0.0,0,Over Forty,8296
17250.0,MORTGAGE,43000.0,14.55,0.079,0.0,0,Under Forty,10914
6075.0,RENT,21600.0,13.39,0.12119999999999999,0.0,0,Under Forty,7780
4500.0,MORTGAGE,29061.0,34.56,0.1311,0.0,0,Under Forty,8630
4000.0,RENT,55000.0,23.04,0.079,0.0,0,Over Forty,10397
12000.0,MORTGAGE,250000.0,10.21,0.1409,0.0,0,Under Forty,8145
10775.0,RENT,32000.0,21.82,0.1629,0.0,1,Under Forty,4339
6400.0,MORTGAGE,75000.0,7.11,0.0603,0.0,0,Over Forty,9971
5000.0,RENT,50383.58,15.96,0.08900000000000001,0.0,0,Under Forty,8084
3500.0,RENT,35000.0,20.02,0.079,0.0,0,Under Forty,8296
20000.0,RENT,60000.0,16.96,0.1433,0.0,1,Under Forty,8206
14400.0,RENT,65467.89,15.49,0.1311,0.0,0,Under Forty,5649
2400.0,RENT,76000.0,23.19,0.158,0.0,1,Under Forty,8053
9750.0,MORTGAGE,30000.0,15.92,0.18489999999999998,0.0,0,Under Forty,7627
11500.0,RENT,33800.0,15.15,0.1311,0.0,0,Under Forty,6014
12000.0,MORTGAGE,100000.0,22.32,0.1311,0.0,0,Under Forty,5649
12000.0,MORTGAGE,130000.0,3.11,0.1114,0.0,0,Under Forty,9271
20000.0,MORTGAGE,92000.0,14.11,0.1311,0.0,0,Over Forty,9118
9600.0,MORTGAGE,40000.0,11.34,0.1311,0.0,0,Over Forty,8722
16000.0,OTHER,42000.0,30.06,0.1433,0.0,0,Under Forty,7383
12000.0,MORTGAGE,48000.0,25.9,0.1727,0.0,0,Under Forty,7291
6000.0,MORTGAGE,75000.0,11.33,0.1016,0.0,0,Under Forty,7444
35000.0,RENT,149149.0,11.45,0.1531,0.0,0,Over Forty,9392
6625.0,RENT,28000.0,22.74,0.1531,0.0,0,Under Forty,4339
12000.0,MORTGAGE,80800.0,13.92,0.1629,0.0,0,Under Forty,6714
17000.0,MORTGAGE,84000.0,6.74,0.1409,0.0,1,Under Forty,7810
10000.0,RENT,104000.0,18.42,0.1016,0.0,0,Over Forty,9057
12000.0,OTHER,40000.0,14.52,0.1531,0.0,0,Under Forty,5496
10000.0,MORTGAGE,103020.0,29.28,0.12119999999999999,0.0,0,Under Forty,14719
10000.0,MORTGAGE,90000.0,11.57,0.1114,0.0,0,Under Forty,6988
10000.0,MORTGAGE,164000.0,8.8,0.1114,0.0,0,Under Forty,6835
20000.0,MORTGAGE,170000.0,12.36,0.18489999999999998,0.0,0,Under Forty,9210
30000.0,MORTGAGE,225000.0,14.81,0.1972,0.0,0,Under Forty,7961
8000.0,RENT,48000.0,17.08,0.12119999999999999,0.0,0,Under Forty,10426
8875.0,RENT,31000.0,13.77,0.1629,0.0,1,Under Forty,5708
20000.0,RENT,127000.0,6.64,0.1409,0.0,0,Under Forty,7841
16225.0,MORTGAGE,94000.0,12.65,0.1629,0.0,0,Over Forty,8357
2500.0,MORTGAGE,87000.0,12.69,0.1311,0.0,0,Over Forty,17762
18500.0,RENT,91000.0,15.74,0.079,0.0,0,Under Forty,5588
30750.0,RENT,69000.0,26.85,0.20489999999999997,0.0,0,Under Forty,8145
13000.0,RENT,50000.0,10.92,0.12119999999999999,0.0,1,Under Forty,9971
12000.0,RENT,60000.0,14.48,0.0662,0.0,0,Over Forty,9453
18200.0,RENT,51000.0,13.08,0.1433,0.0,0,Under Forty,9330
6000.0,MORTGAGE,45000.0,17.39,0.12119999999999999,0.0,0,Under Forty,7719
29000.0,MORTGAGE,65632.0,19.42,0.1409,0.0,0,Over Forty,11493
15875.0,RENT,65000.0,19.18,0.158,0.0,0,Over Forty,7566
30000.0,MORTGAGE,137000.0,10.86,0.1905,0.0,0,Over Forty,14962
25000.0,MORTGAGE,70000.0,13.05,0.1409,0.0,0,Over Forty,14140
12000.0,OWN,57000.0,21.86,0.12119999999999999,0.0,1,Under Forty,6531
12000.0,RENT,104000.0,15.33,0.1409,0.0,0,Under Forty,7261
13200.0,MORTGAGE,61000.0,9.07,0.1972,0.0,0,Over Forty,8479
4250.0,MORTGAGE,70000.0,9.98,0.0662,0.0,0,Under Forty,8206
16000.0,RENT,70000.0,20.97,0.1311,0.0,1,Under Forty,8145
11200.0,RENT,40000.0,26.37,0.18489999999999998,0.0,0,Under Forty,4674
6625.0,RENT,23763.0,14.7,0.1531,0.0,0,Under Forty,11949
12000.0,MORTGAGE,40000.0,21.87,0.18489999999999998,0.0,0,Under Forty,9027
2400.0,MORTGAGE,74000.0,10.67,0.079,0.0,0,Under Forty,8326
3000.0,MORTGAGE,116400.0,10.81,0.12119999999999999,0.0,0,Over Forty,10001
7600.0,MORTGAGE,43680.0,21.08,0.0603,0.0,0,Under Forty,8936
10000.0,MORTGAGE,30000.0,33.24,0.18489999999999998,0.0,0,Over Forty,6531
7500.0,MORTGAGE,85000.0,11.45,0.158,0.0,0,Under Forty,11401
2200.0,OWN,34500.0,14.54,0.1016,0.0,0,Over Forty,9545
12000.0,MORTGAGE,112000.0,21.47,0.1114,0.0,0,Under Forty,13532
2075.0,RENT,27000.0,22.0,0.1016,0.0,1,Under Forty,5677
3600.0,MORTGAGE,37000.0,8.74,0.1433,0.0,0,Under Forty,8326
12300.0,MORTGAGE,35402.0,25.59,0.1114,0.0,1,Over Forty,13471
8000.0,MORTGAGE,65000.0,30.9,0.1777,0.0,0,Over Forty,10791
7750.0,RENT,32000.0,8.78,0.12119999999999999,0.0,0,Under Forty,7657
7125.0,RENT,55000.0,4.17,0.1114,0.0,1,Under Forty,6439
8875.0,RENT,40500.0,17.07,0.1777,0.0,0,Under Forty,4522
6000.0,RENT,42000.0,18.97,0.1531,0.0,0,Under Forty,7475
12000.0,RENT,120000.0,15.85,0.1972,0.0,0,Under Forty,5374
12000.0,RENT,65000.0,7.53,0.1409,0.0,1,Under Forty,6773
24500.0,RENT,110000.0,11.29,0.1629,0.0,0,Under Forty,6439
30800.0,MORTGAGE,155000.0,11.31,0.18489999999999998,0.0,0,Over Forty,7169
8000.0,MORTGAGE,42000.0,0.0,0.0762,0.0,1,Under Forty,17731
14000.0,RENT,88500.0,16.08,0.1114,0.0,0,Under Forty,13897
10000.0,RENT,90000.0,10.48,0.1114,0.0,1,Over Forty,12648
10000.0,MORTGAGE,84000.0,27.57,0.1433,0.0,0,Over Forty,14932
4800.0,RENT,16380.0,27.77,0.1114,0.0,0,Under Forty,7291
1200.0,MORTGAGE,26000.0,10.66,0.1629,0.0,1,Under Forty,8418
7975.0,MORTGAGE,70000.0,21.32,0.12119999999999999,0.0,0,Under Forty,7749
11325.0,OWN,36000.0,28.99,0.079,0.0,1,Under Forty,18158
8000.0,RENT,39000.0,6.22,0.1777,0.0,0,Under Forty,5830
13000.0,MORTGAGE,64000.0,14.36,0.1777,0.0,0,Under Forty,7596
3000.0,RENT,30000.0,12.64,0.1875,0.0,1,Under Forty,5892
20000.0,RENT,60000.0,13.96,0.1875,0.0,1,Under Forty,5284
8000.0,MORTGAGE,130000.0,9.38,0.0762,0.0,0,Under Forty,6804
15000.0,MORTGAGE,132000.0,28.07,0.1409,0.0,0,Under Forty,11067
7000.0,RENT,38000.0,20.4,0.12119999999999999,0.0,1,Under Forty,7079
3600.0,MORTGAGE,72000.0,31.8,0.1409,0.0,0,Over Forty,7627
12000.0,RENT,50000.0,14.76,0.1629,0.0,1,Under Forty,6319
35000.0,MORTGAGE,115000.0,15.48,0.079,0.0,0,Under Forty,8022
17000.0,MORTGAGE,74000.0,25.25,0.1311,0.0,0,Under Forty,6196
7000.0,OWN,35000.0,9.87,0.0662,0.0,0,Under Forty,7110
18000.0,RENT,49500.0,12.85,0.1311,0.0,1,Under Forty,7992
11625.0,OWN,44000.0,21.87,0.12119999999999999,0.0,0,Over Forty,12071
16000.0,MORTGAGE,87000.0,13.53,0.1433,0.0,0,Over Forty,8599
16000.0,MORTGAGE,101000.0,28.76,0.1629,0.0,1,Under Forty,8599
14300.0,OTHER,84000.0,12.9,0.1433,0.0,0,Under Forty,8783
12000.0,RENT,36000.0,29.97,0.12119999999999999,0.0,0,Over Forty,6470
4000.0,RENT,55000.0,25.35,0.1016,0.0,0,Under Forty,5677
12000.0,RENT,80000.0,30.14,0.1905,0.0,0,Over Forty,6623
14975.0,MORTGAGE,43000.0,16.47,0.1311,0.0,1,Under Forty,6896
5000.0,MORTGAGE,90000.0,18.03,0.1409,0.0,0,Under Forty,5223
8200.0,RENT,50000.0,33.66,0.1629,0.0,0,Under Forty,5769
9000.0,RENT,33000.0,29.05,0.1409,0.0,0,Under Forty,7261
25000.0,MORTGAGE,130000.0,12.63,0.1409,0.0,0,Under Forty,12954
2000.0,RENT,35000.0,32.47,0.1016,0.0,0,Under Forty,4858
14000.0,RENT,80500.0,15.05,0.12119999999999999,0.0,0,Under Forty,17184
10000.0,MORTGAGE,36000.0,26.8,0.18489999999999998,0.0,0,Under Forty,8722
8325.0,MORTGAGE,24000.0,8.4,0.1016,0.0,0,Under Forty,7138
1600.0,RENT,48000.0,13.48,0.1531,0.0,0,Under Forty,6926
8500.0,RENT,46562.0,18.95,0.12119999999999999,0.0,1,Under Forty,5162
10000.0,RENT,32000.0,29.15,0.0762,0.0,0,Under Forty,7627
6250.0,MORTGAGE,45000.0,20.26,0.18489999999999998,0.0,0,Over Forty,6835
10000.0,RENT,80000.0,10.91,0.0662,0.0,0,Under Forty,9027
10000.0,RENT,101500.0,14.8,0.1727,0.0,0,Under Forty,8722
26500.0,MORTGAGE,60000.0,21.54,0.1433,0.0,0,Under Forty,6957
2000.0,MORTGAGE,42000.0,16.23,0.1727,0.0,0,Under Forty,9757
12300.0,MORTGAGE,55000.0,23.82,0.0662,0.0,0,Under Forty,5953
8800.0,RENT,43000.0,15.65,0.12119999999999999,0.0,0,Under Forty,5588
14400.0,RENT,100000.0,7.66,0.1016,0.0,0,Over Forty,11309
16800.0,RENT,57000.0,9.66,0.079,0.0,0,Over Forty,7961
14300.0,OWN,50391.0,25.72,0.1114,0.0,0,Over Forty,9879
12000.0,MORTGAGE,105000.0,29.55,0.1114,0.0,0,Over Forty,8814
12000.0,RENT,80000.0,31.63,0.12119999999999999,0.0,0,Under Forty,9422
4000.0,RENT,25000.0,18.38,0.1409,0.0,0,Under Forty,5039
1400.0,RENT,21477.0,24.98,0.1777,0.0,0,Under Forty,6623
19600.0,MORTGAGE,65000.0,27.93,0.1433,0.0,0,Under Forty,9210
20000.0,RENT,127000.0,4.5,0.1311,0.0,0,Under Forty,10641
3250.0,MORTGAGE,75000.0,10.27,0.1409,0.0,0,Under Forty,8234
12700.0,RENT,51687.24,24.7,0.1875,0.0,0,Under Forty,8387
35000.0,MORTGAGE,159000.0,18.42,0.1311,0.0,0,Over Forty,15754
17475.0,MORTGAGE,145000.0,5.89,0.079,0.0,0,Under Forty,5557
4000.0,MORTGAGE,55000.0,9.49,0.1114,0.0,0,Over Forty,8599
7875.0,RENT,70000.0,9.63,0.1114,0.0,0,Under Forty,6439
8000.0,RENT,25000.0,14.4,0.12119999999999999,0.0,0,Under Forty,7535
4200.0,MORTGAGE,53000.0,14.02,0.0662,0.0,0,Under Forty,8996
19000.0,RENT,45000.0,32.29,0.1905,0.0,1,Under Forty,5527
3000.0,MORTGAGE,70000.0,13.53,0.1409,0.0,0,Under Forty,7535
4500.0,RENT,31000.0,25.63,0.12119999999999999,0.0,0,Under Forty,4674
16450.0,MORTGAGE,62000.0,25.2,0.0762,0.0,0,Under Forty,5830
2500.0,MORTGAGE,50000.0,25.99,0.08900000000000001,0.0,0,Under Forty,10305
10000.0,MORTGAGE,42000.0,21.74,0.1016,0.0,0,Over Forty,5009
8000.0,MORTGAGE,60000.0,7.62,0.1311,0.0,1,Under Forty,4797
12000.0,MORTGAGE,93000.0,21.1,0.1433,0.0,0,Over Forty,12770
31300.0,MORTGAGE,69563.0,16.94,0.22469999999999998,0.0,0,Under Forty,7810
1750.0,RENT,30000.0,17.48,0.18489999999999998,0.0,1,Under Forty,6957
18000.0,RENT,70000.0,20.62,0.1114,0.0,1,Under Forty,4582
20125.0,RENT,45000.0,8.45,0.1114,0.0,0,Under Forty,11279
5000.0,RENT,45000.0,19.92,0.12119999999999999,0.0,0,Over Forty,6684
8000.0,MORTGAGE,48000.0,1.25,0.0603,0.0,0,Over Forty,13836
8000.0,MORTGAGE,48000.0,22.32,0.0662,0.0,0,Under Forty,8630
4800.0,RENT,72000.0,14.88,0.12119999999999999,0.0,0,Over Forty,12679
12175.0,MORTGAGE,46080.0,22.37,0.0662,0.0,0,Under Forty,6988
8000.0,RENT,85000.0,18.15,0.1433,0.0,0,Under Forty,6500
22250.0,RENT,113000.0,8.78,0.1433,0.0,0,Over Forty,9422
20000.0,RENT,160000.0,10.83,0.1531,0.0,1,Under Forty,7353
12525.0,MORTGAGE,70000.0,16.61,0.08900000000000001,0.0,0,Under Forty,10975
30000.0,MORTGAGE,110000.0,25.92,0.1905,0.0,0,Under Forty,7535
5500.0,MORTGAGE,33000.0,14.4,0.1531,0.0,0,Under Forty,7200
10000.0,MORTGAGE,65000.0,12.72,0.1727,0.0,1,Under Forty,10275
3500.0,MORTGAGE,95000.0,21.3,0.1409,0.0,0,Over Forty,15631
18075.0,RENT,41514.0,29.31,0.1777,0.0,0,Under Forty,7261
10000.0,RENT,98000.0,30.32,0.079,0.0,0,Over Forty,10822
15550.0,OWN,45000.0,34.37,0.079,0.0,0,Under Forty,8265
9600.0,RENT,80000.0,14.27,0.1531,0.0,0,Under Forty,9483
8000.0,MORTGAGE,58000.0,22.24,0.1016,0.0,0,Under Forty,6196
4800.0,MORTGAGE,59000.0,11.23,0.1016,0.0,0,Over Forty,8936
20000.0,RENT,90000.0,13.68,0.12119999999999999,0.0,0,Under Forty,7900
20000.0,RENT,53000.0,17.73,0.1311,0.0,0,Over Forty,10791
12700.0,MORTGAGE,48000.0,19.3,0.1311,0.0,0,Under Forty,9027
15000.0,MORTGAGE,64980.0,21.89,0.1311,0.0,0,Under Forty,11797
4000.0,MORTGAGE,125000.0,25.39,0.12119999999999999,0.0,0,Under Forty,9940
25000.0,MORTGAGE,120000.0,7.75,0.1409,0.0,0,Over Forty,6592
7000.0,MORTGAGE,40000.0,32.58,0.1016,0.0,0,Over Forty,7566
6000.0,MORTGAGE,250000.0,7.35,0.1727,0.0,0,Under Forty,8691
21600.0,MORTGAGE,110193.0,16.2,0.1311,0.0,0,Under Forty,8814
5000.0,RENT,40000.0,16.62,0.1016,0.0,0,Under Forty,11797
6000.0,OWN,60000.0,10.84,0.158,0.0,0,Over Forty,11156
9000.0,MORTGAGE,45000.0,17.41,0.12119999999999999,0.0,0,Under Forty,6166
10000.0,RENT,95000.0,8.78,0.1311,0.0,0,Under Forty,8265
25000.0,MORTGAGE,72865.0,28.67,0.12119999999999999,0.0,0,Over Forty,10488
11625.0,RENT,70000.0,20.18,0.1727,0.0,1,Under Forty,8449
10000.0,RENT,150000.0,11.56,0.1433,0.0,0,Over Forty,8599
3000.0,OWN,13990.8,11.75,0.1531,0.0,0,Under Forty,12679
5000.0,MORTGAGE,230000.0,2.35,0.1531,0.0,0,Under Forty,8206
16000.0,MORTGAGE,45000.0,18.99,0.12119999999999999,0.0,0,Under Forty,5861
12000.0,MORTGAGE,41000.0,27.98,0.0603,0.0,0,Under Forty,7353
9000.0,MORTGAGE,50000.0,24.84,0.1114,0.0,0,Under Forty,7200
14400.0,MORTGAGE,80000.0,22.18,0.0603,0.0,0,Under Forty,9667
5500.0,RENT,40000.0,26.94,0.1409,0.0,0,Under Forty,7169
21600.0,OWN,65000.0,12.44,0.1311,0.0,0,Under Forty,9695
4000.0,RENT,14000.0,27.86,0.1409,0.0,0,Under Forty,4797
13750.0,MORTGAGE,44000.0,28.75,0.12119999999999999,0.0,0,Under Forty,5009
10000.0,RENT,70000.0,5.3,0.1409,0.0,0,Under Forty,5557
12000.0,RENT,87000.0,3.48,0.1311,0.0,0,Under Forty,6135
15750.0,MORTGAGE,51600.0,11.77,0.0603,0.0,0,Over Forty,10944
16800.0,MORTGAGE,48000.0,15.2,0.1433,0.0,0,Over Forty,8783
17000.0,MORTGAGE,167000.0,13.58,0.08900000000000001,0.0,0,Under Forty,12102
35000.0,MORTGAGE,130000.0,11.9,0.1972,0.0,0,Under Forty,14688
16000.0,RENT,70000.0,13.08,0.1727,0.0,0,Under Forty,7657
25000.0,MORTGAGE,82000.0,19.84,0.079,0.0,0,Under Forty,11613
7000.0,MORTGAGE,60000.0,13.88,0.1409,0.0,1,Under Forty,7353
6000.0,MORTGAGE,80000.0,14.38,0.0662,0.0,1,Under Forty,8145
15000.0,MORTGAGE,39000.0,13.42,0.1433,0.0,0,Under Forty,9088
20000.0,MORTGAGE,105000.0,33.65,0.1409,0.0,0,Under Forty,11432
12000.0,RENT,80000.0,16.25,0.1875,0.0,0,Under Forty,7719
5000.0,MORTGAGE,37000.0,22.12,0.079,0.0,0,Under Forty,7169
7000.0,MORTGAGE,115000.0,27.2,0.12119999999999999,0.0,0,Under Forty,10275
6000.0,MORTGAGE,95000.0,12.11,0.1433,0.0,0,Under Forty,6865
8800.0,RENT,44000.0,31.88,0.1727,0.0,0,Under Forty,6653
5750.0,MORTGAGE,50000.0,34.99,0.1016,0.0,0,Under Forty,7688
5500.0,RENT,29000.0,31.49,0.12119999999999999,0.0,0,Under Forty,5284
14300.0,MORTGAGE,39950.0,25.93,0.1409,0.0,0,Over Forty,7414
2000.0,MORTGAGE,61000.0,17.61,0.1727,0.0,0,Over Forty,7230
20000.0,MORTGAGE,45000.0,17.71,0.0662,0.0,0,Under Forty,12558
7200.0,RENT,80000.0,18.72,0.0603,0.0,0,Under Forty,7627
12000.0,MORTGAGE,65000.0,29.34,0.12119999999999999,0.0,0,Over Forty,10610
10450.0,RENT,31906.0,21.33,0.1311,0.0,0,Over Forty,8053
4200.0,MORTGAGE,65000.0,22.91,0.1114,0.0,0,Over Forty,7810
16000.0,MORTGAGE,41000.0,28.83,0.1311,0.0,1,Over Forty,15692
27050.0,MORTGAGE,60588.0,28.66,0.1629,0.0,0,Under Forty,10791
10000.0,OWN,60000.0,8.66,0.1875,0.0,0,Over Forty,7383
12000.0,MORTGAGE,62000.0,34.05,0.1114,0.0,0,Under Forty,7261
15000.0,RENT,83500.0,12.42,0.12119999999999999,0.0,0,Under Forty,7291
9500.0,MORTGAGE,54000.0,21.54,0.1777,0.0,0,Under Forty,11309
25000.0,MORTGAGE,115000.0,23.45,0.1777,0.0,0,Under Forty,7627
8000.0,MORTGAGE,47000.0,20.86,0.1016,0.0,0,Under Forty,5009
12000.0,MORTGAGE,90000.0,17.59,0.1531,0.0,0,Over Forty,9027
20000.0,MORTGAGE,60000.0,10.63,0.158,0.0,0,Under Forty,6714
3600.0,MORTGAGE,98400.0,32.27,0.1433,0.0,0,Under Forty,9241
10000.0,OWN,120000.0,18.33,0.1905,0.0,0,Under Forty,8053
3600.0,OWN,77655.92,12.56,0.1531,0.0,0,Under Forty,12375
11100.0,RENT,35000.0,20.78,0.12119999999999999,0.0,1,Over Forty,7810
9750.0,RENT,28000.0,17.96,0.0662,0.0,1,Under Forty,4827
15000.0,MORTGAGE,55000.0,29.96,0.1409,0.0,1,Under Forty,8387
25000.0,MORTGAGE,80000.0,23.37,0.08900000000000001,0.0,0,Under Forty,7535
10000.0,MORTGAGE,118000.0,20.52,0.12119999999999999,0.0,0,Under Forty,7261
10000.0,RENT,117000.0,19.92,0.1433,0.0,0,Under Forty,7504
12000.0,RENT,65000.0,16.74,0.1114,0.0,0,Under Forty,6500
9450.0,OWN,28000.0,18.3,0.079,0.0,0,Under Forty,9271
2000.0,MORTGAGE,52000.0,32.7,0.1409,0.0,0,Under Forty,6773
18825.0,RENT,42000.0,14.74,0.079,0.0,0,Under Forty,5162
20000.0,MORTGAGE,80000.0,9.97,0.079,0.0,0,Under Forty,6500
6000.0,RENT,90000.0,8.08,0.08900000000000001,0.0,0,Under Forty,8206
9450.0,MORTGAGE,28430.0,30.47,0.1409,0.0,0,Under Forty,7230
13675.0,MORTGAGE,70000.0,19.15,0.1777,0.0,0,Over Forty,13440
10500.0,MORTGAGE,30000.0,29.72,0.1433,0.0,0,Under Forty,6349
20000.0,RENT,80000.0,28.49,0.1972,0.0,0,Under Forty,6561
12000.0,OWN,60000.0,4.14,0.0603,0.0,0,Under Forty,8540
7000.0,MORTGAGE,100000.0,20.27,0.1016,0.0,0,Over Forty,9027
10000.0,MORTGAGE,87350.0,7.72,0.1531,0.0,0,Over Forty,8996
6225.0,RENT,41780.0,25.82,0.1531,0.0,0,Under Forty,5861
3600.0,OWN,190000.0,8.91,0.1311,0.0,0,Under Forty,9241
8000.0,RENT,70000.0,22.71,0.12119999999999999,0.0,1,Under Forty,8022
5250.0,OWN,18500.0,30.62,0.1016,0.0,0,Under Forty,7049
12000.0,MORTGAGE,97000.0,27.91,0.12119999999999999,0.0,0,Over Forty,12252
